timestamp,speed_10m,direction_deg,speed_100m,shear,dir_sin,dir_cos,cluster_id
2017-05-01 00:00:00,1.3436791265622638,279.01744561792225,1.6013085830565688,0.07617946083361136,-0.9876406631023105,0.15673519256002627,58
2017-05-02 00:00:00,1.4000665647684167,329.122452070087,1.7596388124421227,0.09927484839870143,-0.5132049691386726,0.8582660774208509,95
2017-05-02 06:00:00,1.1139194752589245,11.869295882002803,1.5020414030853602,0.12982810694381175,0.2056797846363012,0.978619346933201,38
2017-05-03 00:00:00,1.6649507187314332,359.56048769777266,2.1448410480612616,0.10999372935314437,-0.007670861546606848,0.9999705785087544,21
2017-05-03 12:00:00,2.7806263525219714,112.27596795617194,2.6186549254978533,-0.026064361503897668,0.925368795438727,-0.37906805777891583,1
2017-05-03 18:00:00,2.1499797350963212,130.8829574733128,2.083205026243123,-0.01370235170645224,0.7560481872063677,-0.6545159574998651,83
2017-05-04 12:00:00,4.344920270035192,146.78987888053268,4.141173238717165,-0.02085841265618179,0.5477110267361078,-0.8366675750808552,76
2017-05-05 12:00:00,6.218162970475863,219.40340780793179,5.59346998543795,-0.04598078818671609,-0.6347764723164585,-0.7726958199663516,10
2017-05-05 18:00:00,5.442537130855153,258.7043384743084,4.7196617242379775,-0.06189052838522731,-0.9806294929069641,-0.19587189089052656,44
2017-05-06 00:00:00,2.2234752697749967,232.70159206880956,1.9663933038759,-0.05336191679577471,-0.7954903190521206,-0.6059662963353287,74
2017-05-06 06:00:00,1.6455826844888348,186.87262963271587,0.9862561107538806,-0.2223300018067881,-0.11966258195815287,-0.9928146183850781,42
2017-05-07 00:00:00,1.5229200457138983,30.172469744692023,1.9505742514476903,0.10748538382026551,0.502604610068928,0.864516400039618,70
2017-05-07 12:00:00,3.4545427155060167,86.77333854445578,3.1908146464249723,-0.03448899023994698,0.9984146806545307,0.05628610355595359,81
2017-05-07 18:00:00,2.0640106602193518,86.24103707584925,1.8691727791559658,-0.04306248825970023,0.9978486798518376,0.06555922603222923,78
2017-05-08 06:00:00,1.8150812548785804,39.56900007078286,2.089984244287747,0.06124694045671439,0.6370070096389271,0.7708580087609338,4
2017-05-08 12:00:00,1.4465649539344065,178.5566055783999,1.4332914956276717,-0.0040034151840071175,0.025189320522486514,-0.9996826987257584,55
2017-05-09 00:00:00,1.4595643313367148,356.910710709231,1.3684038596888273,-0.028008951108381527,-0.05389214845031822,0.9985467622176785,17
2017-05-09 18:00:00,6.091903667490034,238.21626044846045,5.28624945405638,-0.06160537382876918,-0.850042207951427,-0.5267145761235993,86
2017-05-10 00:00:00,3.2538176445571936,224.32380405230393,2.7388702574430956,-0.07482175003365954,-0.6987125661974773,-0.7154025089680185,28
2017-05-10 06:00:00,2.528312925334952,182.8470195211588,1.9595206797461426,-0.11068097373269041,-0.04966941897341997,-0.9987657126768233,61
2017-05-10 12:00:00,4.401918081493087,184.9180554182846,3.998010830799429,-0.04179798988161406,-0.08573089369390223,-0.996318329584699,20
2017-05-11 06:00:00,5.995518099344531,207.47956517165056,4.835266542657981,-0.09340629893579076,-0.46143222699255015,-0.8871754617282286,84
2017-05-12 00:00:00,4.408348543066571,210.73652430283033,3.887873615354211,-0.054563785696650616,-0.5110909436018107,-0.8595266414534286,65
2017-05-12 06:00:00,5.906085099477192,209.24010578674034,4.33450032047886,-0.13436066092972324,-0.48847056584472914,-0.8725803724032132,49
2017-05-13 00:00:00,1.483146649015198,247.0383335524515,1.4494214196558801,-0.009989419799383002,-0.9207660647869159,-0.3901151803465445,66
2017-05-13 06:00:00,2.1591772448673865,230.48609845882012,1.3822964875529729,-0.19368709016129268,-0.7714702305040186,-0.6362654190242278,5
2017-05-13 12:00:00,4.415825739262699,225.04381876743346,4.087032808893981,-0.03360380254406235,-0.7076473567163735,-0.7065657920762437,14
2017-05-14 00:00:00,1.779500373117685,249.75975753648993,1.069344754160935,-0.2211803401268662,-0.9382502664461829,-0.3459572770063764,69
2017-05-14 06:00:00,1.163667620357055,150.07983297919262,0.8708847272490555,-0.1258682756500563,0.4987928399780868,-0.8667212370691021,26
2017-05-14 18:00:00,2.1899339350973754,253.83311687079802,1.8594819312893325,-0.07103905079806466,-0.9604547816816787,-0.27843601122124767,73
2017-05-15 12:00:00,1.6673536643409228,109.0103248296198,1.5273230087385385,-0.038096833967048875,0.9454598921268038,-0.3257385337653077,52
2017-05-15 18:00:00,1.4889879486375204,28.928968292690627,1.2704501498138874,-0.06893355395056713,0.4837249494035545,0.8752200713674982,32
2017-05-16 12:00:00,2.1941583158440485,68.3605558520128,1.9885627706771707,-0.0427286557517749,0.929522837501957,0.3687645516617759,11
2017-05-18 06:00:00,5.184484623777324,314.0954074762711,4.1723979243441285,-0.09431987009715574,-0.7181820761098632,0.6958552331875694,31
2017-05-19 00:00:00,2.9681542738786155,327.52724894337655,2.6128114180768094,-0.055378404964687225,-0.5368984443072607,0.8436468814026655,85
2017-05-20 00:00:00,2.2208352599007397,3.0089804426550018,2.285858260686504,0.012532953512943392,0.05249247908767071,0.9986213194395713,63
2017-05-20 06:00:00,2.804022005292994,38.526291059238645,2.4627117240238516,-0.05636783964743498,0.6228736830078395,0.7823224239507963,62
2017-05-20 18:00:00,3.2382474537743575,76.63939411099585,2.7507056455628534,-0.07086591391491096,0.9729349881444888,0.23107900996041073,30
2017-05-21 00:00:00,4.069871900613253,52.630869014168695,3.5497555429252285,-0.05938229399467296,0.794741738634359,0.6069477480578012,79
2017-05-21 12:00:00,5.378816308674299,127.5698704370613,4.884913267739833,-0.04182985582597007,0.7926103847768814,-0.6097284460674638,18
2017-05-22 18:00:00,4.156834970411936,331.89550735541,3.758713655936937,-0.043723541206081455,-0.47108104860938393,0.8820899305859257,87
2017-05-23 12:00:00,4.860056940948981,87.82391566373644,4.416230771384337,-0.04158959803815267,0.9992788527031415,0.037970706344407634,46
2017-05-24 00:00:00,2.9856841851113027,52.884426697407775,3.1430516503387538,0.02230765019952773,0.7974199441734269,0.6034247530839688,34
2017-05-25 06:00:00,2.093847237493483,356.3695693068199,1.513524891577304,-0.1409554255242748,-0.06332057840226055,0.9979932386298032,37
2017-05-25 18:00:00,2.957652356977106,180.3026896373018,2.584926386300723,-0.05849894586435597,-0.005282906208750408,-0.9999860453536287,7
2017-05-26 18:00:00,2.6822777218874765,267.54948060761143,2.482175575638867,-0.03367124462284757,-0.9990855187119893,-0.042756593643498694,68
2017-05-27 06:00:00,1.006497805488838,105.332825408822,0.9972308087612487,-0.004017145045584414,0.9644060842740104,-0.2644256126309822,33
2017-05-27 18:00:00,2.5079966127320685,242.47833581445366,2.321652404841149,-0.03352974741308933,-0.8868361773755958,-0.4620839690985186,3
2017-05-28 06:00:00,2.258668404220868,209.4446241099784,1.9375839419504677,-0.06659195017222357,-0.49158213877122087,-0.870831212601565,92
2017-05-28 18:00:00,3.9989746892202893,234.25384822862466,3.4486526989259487,-0.06429919497813875,-0.811613220830834,-0.584195155553861,91
2017-05-29 06:00:00,1.6560250438224011,233.64938076506098,1.3989336317318106,-0.07326978910641496,-0.8054049405403577,-0.5927249629914222,25
2017-05-30 00:00:00,2.280335328693719,296.3195218740158,2.0645293819545816,-0.04317764768165687,-0.8963354147001118,0.4433766168331148,24
2017-05-31 12:00:00,1.7889972446078612,217.28812185526834,1.811901733262017,0.005524968765582031,-0.6058234754620204,-0.7955990928722322,53
2017-06-01 06:00:00,2.065553270355982,351.49943467211153,1.6758506626173033,-0.09080108442310733,-0.14781916957678098,0.9890144049029977,97
2017-06-02 00:00:00,2.157630820579619,308.4952773132593,2.033067048710839,-0.025825435635889807,-0.7826594658548814,0.6224501269240386,2
2017-06-03 18:00:00,6.0804487593374095,314.3298789134279,5.4933731961600305,-0.04409652885158813,-0.7153284230191581,0.6987884137712391,8
2017-06-04 06:00:00,2.725282099993607,308.2105052106407,2.1917039963565155,-0.0946295641992604,-0.7857434944694666,0.6185524722276288,40
2017-06-04 18:00:00,6.769643899915279,315.92327660439804,6.088305250486842,-0.046069405706271147,-0.6956209979333529,0.7184089554245592,36
2017-06-05 06:00:00,2.225341870166152,327.53715414908714,1.823253863715618,-0.08654959676326791,-0.5367525879173427,0.8437396869675121,6
2017-06-06 00:00:00,3.1213585369156798,272.6292960153148,2.5752653628497026,-0.08352167040156842,-0.9989472445695707,0.045873767742166074,22
2017-06-06 06:00:00,2.7215174648285596,292.2049656352504,2.3631362354794923,-0.061322366110399394,-0.9258378351245861,0.37792102753329276,88
2017-06-06 12:00:00,2.8800851575617994,342.62726920816095,2.6895735723386447,-0.02972190029518182,-0.29858659967970846,0.9543825451524716,19
2017-06-06 18:00:00,5.005901240122776,326.4841168112442,4.61470825403611,-0.03533802754917117,-0.5521681288754228,0.8337327854020223,23
2017-06-07 00:00:00,1.7097233472282176,329.03948820211866,1.909255688769216,0.04793825102129724,-0.5144471936676909,0.8575220608983989,9
2017-06-08 12:00:00,3.001023386247975,245.98595435047235,3.0526547522619167,0.007408309649458839,-0.9134457216221565,-0.4069605799708096,94
2017-06-10 00:00:00,1.695726197019759,307.3627878887552,1.8406466178249947,0.035614687581597235,-0.7948089276919951,0.6068597601267536,29
2017-06-10 06:00:00,2.0607950924346192,343.70344671771545,1.383991419228234,-0.17290141395914635,-0.28060896981632943,0.9598221741857281,16
2017-06-10 18:00:00,4.938137462072785,318.8333777871058,4.475316421943994,-0.042739428129886584,-0.6582510273524819,0.7527985022497071,80
2017-06-12 18:00:00,3.6358925027280105,315.51144656817985,3.3382792741828586,-0.0370883684464748,-0.7007667569226952,0.7133904627846157,57
2017-06-13 00:00:00,2.7827623829794534,346.98470794226216,2.3606303322757616,-0.07144814081634758,-0.2252111025390506,0.9743099913749962,64
2017-06-13 12:00:00,2.9811990346394044,195.16856905874377,2.8590301971608025,-0.018172229513369668,-0.2616597568258228,-0.9651601792748452,45
2017-06-14 06:00:00,1.7748361423666097,212.55646139425895,1.2339274434998777,-0.1578686406292147,-0.5381304566603639,-0.8428615613577999,60
2017-06-15 12:00:00,1.2158930562368389,227.41729128412697,1.2952744212071055,0.02746641097427207,-0.7363013278863687,-0.6766537922399979,27
2017-06-15 18:00:00,4.49252015260843,306.5787682023862,4.120026635704994,-0.03759001022164641,-0.8030383600016423,0.5959273381595048,98
2017-06-16 06:00:00,1.9965697365916588,49.24178136698117,1.6164552700553656,-0.09172079244114885,0.7574713432916621,0.6528684125395599,72
2017-06-17 00:00:00,1.3420238182356699,352.30079015043356,1.5659275180280448,0.06701143227152452,-0.13397251902712803,0.9909850473874597,75
2017-06-17 12:00:00,1.3343536207488962,298.6793261350888,1.3475458454090528,0.004272611003133544,-0.8773193842108954,0.4799069681592623,71
2017-06-18 00:00:00,1.0397089811611022,334.62786646119133,1.519580639383422,0.16481195618619934,-0.42849573518186324,0.9035438035485355,13
2017-06-18 06:00:00,1.0505162968835684,352.27606358625405,0.7556414494873996,-0.14308702167389645,-0.1344001760031351,0.9909271379321117,82
2017-06-18 12:00:00,1.0623589736113423,323.48792166057046,1.0302868670451575,-0.013313126721256955,-0.594992232018658,0.8037314500736272,47
2017-06-19 00:00:00,1.1221183790630347,354.74448503639394,1.7428536087888684,0.19122223432963484,-0.09159746871878492,0.9957961155398786,93
2017-06-19 06:00:00,2.2059813583200745,206.5459095158798,2.060006611232155,-0.029733223943544353,-0.44691475582911094,-0.8945765484418905,12
2017-06-19 12:00:00,2.465839776302229,158.5293641533514,2.3709382367747303,-0.017044613176109235,0.3660243385319824,-0.9306052780863779,35
2017-06-20 06:00:00,3.47638320460515,54.15219859818296,2.781358547860064,-0.09687066522428794,0.8105755113582348,0.5856341352639344,15
2017-06-21 00:00:00,1.2688944155565764,309.2849953966285,1.60871521624677,0.10305368362463889,-0.7740060528022885,0.6331781978443517,51
2017-06-21 06:00:00,1.9629530223019607,240.80523550797722,1.5394297697266137,-0.10555002536376852,-0.8729666527053919,-0.48777989223044416,99
2017-06-21 18:00:00,4.855914776197719,276.89002289992646,4.589683276298118,-0.024488339154924328,-0.992778246695674,0.11996396495557857,77
2017-06-22 06:00:00,1.6788717530455475,261.39149756987257,1.5530907175544661,-0.033820698145414656,-0.9887341798031628,-0.14968206869550857,90
2017-06-23 12:00:00,2.309458940867227,262.2859310279951,2.2727887198370365,-0.006951180211346958,-0.9909502695473593,-0.13422951718610862,43
2017-06-24 06:00:00,1.7916860012232876,308.4229594915805,1.5151036751727784,-0.07281954881962106,-0.7834444888664214,0.6214617710405297,48
2017-06-24 12:00:00,3.5029121743586753,295.52182560510283,3.309607401471459,-0.024652769618102442,-0.9024212248486134,0.43085488617715395,39
2017-06-24 18:00:00,4.188127447617814,292.30010916447304,3.845030494781903,-0.03712010056651132,-0.9252089954140683,0.3794579223114079,0
2017-06-25 00:00:00,1.6580805399714948,339.686733884633,1.6875338203989336,0.007646863180326074,-0.3471527986297843,0.9378085808967139,56
2017-06-25 06:00:00,1.5540882302268848,318.4421436340491,1.0809652279415451,-0.15766394739241468,-0.6633759938251637,0.7482862358860254,59
2017-06-26 00:00:00,1.785636206921208,281.4536750092218,1.763165827217692,-0.00549982345407058,-0.980085577992839,0.1985755770744294,50
2017-06-26 06:00:00,2.225101778841919,282.1701402953835,1.9423205951624383,-0.05902896574533037,-0.9775258935005849,0.21081538733186214,54
2017-06-27 12:00:00,5.3696241803914635,291.4182776747626,4.86740095718007,-0.042646767350282465,-0.930939370751201,0.3651737777899144,96
2017-06-28 00:00:00,4.123524050389902,260.57336998989376,3.442386702711193,-0.07840887644205931,-0.98649614418697,-0.1637844849313905,67
2017-06-29 12:00:00,6.2302010602942115,297.61759217985184,5.570275790816192,-0.048625364254606576,-0.8860612863687621,0.46356811451882085,41
2017-06-30 00:00:00,3.7563171030002236,305.9460925147824,3.3091107376089597,-0.055050946836237416,-0.8095696616726122,0.5870238179999957,89
